id,mrp,sku_code,unit_price,sku_description,invoiced_quantity,batch_details,outer_lpn_number,lpn_number,carton_no,lpn_code,packed_quantity,order_type,order_reference,product_id,uom,invoice_number,invoice_date,warehouse,invoiced_by,order_date,customer_info,distributer_id,created_at,updated_at,is_callback,status_wholeseller_id,status_retailer_id,sources,wholesaler_scanned_at,retailer_scanned_at,is_active,is_offline
14813273,0,ACM001BRN2PC#105,65.94,AMUL COMFY VEST B RN WHITE TWIN PACK,1,[],,YZVYYDT,,,0,Distributors,6141106050,270075,B10,INV-00000122280,2025-03-21,JGH_1100,kavithar,2025-03-20,"""{\""city\"":\""ASSANDH\"",\""name\"":\""GANDHI APPAREL\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":926,\""phone_number\"":null}""",6112,2025-03-21 15:15:05,2026-07-04 11:35:06,1,,74961,tirupur,,2026-07-04 11:35:06,1,0
14813275,0,ACM001BRN2PC#105,65.94,AMUL COMFY VEST B RN WHITE TWIN PACK,1,[],,LKVDKXF,,,0,Distributors,6141106050,270075,B10,INV-00000122280,2025-03-21,JGH_1100,kavithar,2025-03-20,"""{\""city\"":\""ASSANDH\"",\""name\"":\""GANDHI APPAREL\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":926,\""phone_number\"":null}""",6112,2025-03-21 15:15:05,2026-07-04 11:35:05,1,,74961,tirupur,,2026-07-04 11:35:05,1,0
14813284,0,ACM001BRN2PC#105,65.94,AMUL COMFY VEST B RN WHITE TWIN PACK,1,[],,WHLCBTH,,,0,Distributors,6141106050,270075,B10,INV-00000122280,2025-03-21,JGH_1100,kavithar,2025-03-20,"""{\""city\"":\""ASSANDH\"",\""name\"":\""GANDHI APPAREL\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":926,\""phone_number\"":null}""",6112,2025-03-21 15:15:05,2026-07-04 11:35:06,1,,74961,tirupur,,2026-07-04 11:35:06,1,0
14832088,,ACM061BRN#XXL,,AMUL COMFY GYM VEST AST,0,,,OXAPSG,,,0,Distributor,,271700,B5,2215405177,,,,2025-03-01,,6167,2025-03-21 15:48:53,2026-07-01 11:56:15,1,,74601,tirupur,,2026-07-01 11:56:15,1,0
14838730,0,AMC116BTRNK#100,156.48,MACHO PLAIN TRUNK POCKET WHT. ( 1/10 ),1,[],,RHGTRXW,,,0,Distributors,6141106120,281967,B10,INV-00000122485,2025-03-21,JGH_1100,mithesh,2025-03-20,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-03-21 16:00:10,2026-07-01 14:47:27,1,,77814,tirupur,,2026-07-01 14:47:27,1,0
14838782,0,AMC116BTRNK#95,156.48,MACHO PLAIN TRUNK POCKET WHT. ( 1/10 ),1,[],,FDQJBRE,,,0,Distributors,6141106136,281976,B10,INV-00000122489,2025-03-21,JGH_1100,mithesh,2025-03-20,"""{\""city\"":\""CALICUT\"",\""name\"":\""NEW FASHION SOUK\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":139,\""phone_number\"":null}""",5903,2025-03-21 16:01:38,2026-07-03 17:02:44,1,48391,76740,tirupur,2025-03-28 16:02:15,2026-07-03 17:02:44,1,0
14849469,0,ACM211BCSRT-AST#75,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,KXHQKPX,,,0,Distributors,6141107205,272095,B5,INV-00000122644,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":586,\""phone_number\"":null}""",6065,2025-03-21 16:48:33,2026-07-04 16:53:41,1,,55800,tirupur,,2026-07-04 16:53:41,1,0
14849474,0,ACM211BCSRT-AST#75,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,NGPFFNT,,,0,Distributors,6141107205,272095,B5,INV-00000122644,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":586,\""phone_number\"":null}""",6065,2025-03-21 16:48:33,2026-07-04 16:53:42,1,,55800,tirupur,,2026-07-04 16:53:42,1,0
14850019,0,ACM211BCSRT-BLK#100,0.00,AMUL COMFY PLAIN BLACK CYCLING SHORT,1,[],,SPURFPJ,,,0,Distributors,6141106949,272112,B5,INV-00000122650,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":359,\""phone_number\"":null}""",6121,2025-03-21 16:53:38,2026-07-04 18:44:17,1,,73325,tirupur,,2026-07-04 18:44:17,1,0
14850021,0,ACM211BCSRT-BLK#100,0.00,AMUL COMFY PLAIN BLACK CYCLING SHORT,1,[],,JTBDXLJ,,,0,Distributors,6141106949,272112,B5,INV-00000122650,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":359,\""phone_number\"":null}""",6121,2025-03-21 16:53:39,2026-07-04 18:44:17,1,,73325,tirupur,,2026-07-04 18:44:17,1,0
14850022,0,ACM211BCSRT-BLK#100,0.00,AMUL COMFY PLAIN BLACK CYCLING SHORT,1,[],,YVDJOJA,,,0,Distributors,6141106949,272112,B5,INV-00000122650,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":359,\""phone_number\"":null}""",6121,2025-03-21 16:53:39,2026-07-04 18:44:17,1,,73325,tirupur,,2026-07-04 18:44:17,1,0
14850023,0,ACM211BCSRT-BLK#100,0.00,AMUL COMFY PLAIN BLACK CYCLING SHORT,1,[],,MRHJREE,,,0,Distributors,6141106949,272112,B5,INV-00000122650,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":359,\""phone_number\"":null}""",6121,2025-03-21 16:53:39,2026-07-04 18:44:17,1,,73325,tirupur,,2026-07-04 18:44:17,1,0
14850024,0,ACM211BCSRT-BLK#100,0.00,AMUL COMFY PLAIN BLACK CYCLING SHORT,1,[],,UZOUWAU,,,0,Distributors,6141106949,272112,B5,INV-00000122650,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":359,\""phone_number\"":null}""",6121,2025-03-21 16:53:39,2026-07-04 18:44:17,1,,73325,tirupur,,2026-07-04 18:44:17,1,0
14850253,0,ACM221BSLPS-WHT#100,0.00,AMUL COMFY WHITE SHORT SLIPS,1,[],,ZVHAXRJ,,,0,Distributors,6141106931,272316,B10,INV-00000122655,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":359,\""phone_number\"":null}""",6121,2025-03-21 16:54:52,2026-07-04 20:55:19,1,,50386,tirupur,,2026-07-04 20:55:19,1,0
14850293,0,ACM221BSLPS-WHT#90,88.27,AMUL COMFY WHITE SHORT SLIPS,1,[],,IESQPBU,,,0,Distributors,6141106930,272324,B10,INV-00000122657,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":359,\""phone_number\"":null}""",6121,2025-03-21 16:55:22,2026-07-04 16:34:33,1,,49208,tirupur,,2026-07-04 16:34:33,1,0
14851026,0,ACM211BCSRT-AST#75,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,OGGUXBV,,,0,Distributors,6141106791,272095,B5,INV-00000122683,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""NURPUR\"",\""name\"":\""VIJAY KUMAR & SONS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":357,\""phone_number\"":null}""",6120,2025-03-21 17:06:23,2026-07-02 18:02:51,1,,69855,tirupur,,2026-07-02 18:02:51,1,0
14853651,0,ACM025STRNK#70,121.34,AMUL COMFY COLOUR S TRUNKS (OE),1,[],,FSZELHN,,,0,Distributors,6141106739,271125,B10,INV-00000122831,2025-03-21,JGH_1100,sukant,2025-03-20,"""{\""city\"":\""GURGAON\"",\""name\"":\""PRINCE HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":480,\""phone_number\"":null}""",6090,2025-03-21 17:23:10,2026-07-02 20:05:43,1,,51538,tirupur,,2026-07-02 20:05:43,1,0
14855279,0,ACM203SBLMR#70,76.60,AMUL COMFY PLAIN DEEP S I.E. BLOOMER,1,[],,OJJAWSG,,,0,Distributors,6141107182,271955,B10,INV-00000122939,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""BHIWANDI\"",\""name\"":\""NARAYAN HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":981,\""phone_number\"":null}""",6051,2025-03-21 17:45:24,2026-07-01 11:35:54,1,,70100,tirupur,,2026-07-01 11:35:54,1,0
14856712,0,ACM204SBLMR#75,78.15,AMUL COMFY PRINT DEEP S I.E. BLOOMER,1,[],,LMJTOAZ,,,0,Distributors,6141106121,271980,B10,INV-00000122976,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""GEORAI\"",\""name\"":\""VARDAN DRESSES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":669,\""phone_number\"":null}""",6020,2025-03-21 17:54:20,2026-07-04 13:24:39,1,,51058,tirupur,,2026-07-04 13:24:39,1,0
14856730,0,ACM204SBLMR#70,0.00,AMUL COMFY PRINT DEEP S I.E. BLOOMER,1,[],,RILBWVX,,,0,Distributors,6141106121,271978,B10,INV-00000122976,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""GEORAI\"",\""name\"":\""VARDAN DRESSES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":669,\""phone_number\"":null}""",6020,2025-03-21 17:54:20,2026-07-04 13:24:39,1,,51058,tirupur,,2026-07-04 13:24:39,1,0
14856774,0,ACM204SBLMR#65,0.00,AMUL COMFY PRINT DEEP S I.E. BLOOMER,1,[],,GBKHEYI,,,0,Distributors,6141106121,271977,B10,INV-00000122976,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""GEORAI\"",\""name\"":\""VARDAN DRESSES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":669,\""phone_number\"":null}""",6020,2025-03-21 17:54:21,2026-07-02 17:14:49,1,,50792,tirupur,,2026-07-02 17:14:49,1,0
14856780,0,ACM204SBLMR#50,0.00,AMUL COMFY PRINT DEEP S I.E. BLOOMER,1,[],,XCXKDTV,,,0,Distributors,6141106121,271974,B10,INV-00000122976,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""GEORAI\"",\""name\"":\""VARDAN DRESSES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":669,\""phone_number\"":null}""",6020,2025-03-21 17:54:21,2026-07-04 13:24:39,1,,51058,tirupur,,2026-07-04 13:24:39,1,0
14856787,0,ACM204SBLMR#55,0.00,AMUL COMFY PRINT DEEP S I.E. BLOOMER,1,[],,JRAXSHD,,,0,Distributors,6141106121,271975,B10,INV-00000122976,2025-03-21,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""GEORAI\"",\""name\"":\""VARDAN DRESSES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":669,\""phone_number\"":null}""",6020,2025-03-21 17:54:21,2026-07-04 13:24:39,1,,51058,tirupur,,2026-07-04 13:24:39,1,0
14860637,0,ACM025STRNK#73,121.34,AMUL COMFY COLOUR S TRUNKS (OE),1,[],,XHAUZVJ,,,0,Distributors,6141106928,271126,B10,INV-00000123222,2025-03-21,JGH_1100,gopi,2025-03-20,"""{\""city\"":\""NURPUR\"",\""name\"":\""VIJAY KUMAR & SONS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":357,\""phone_number\"":null}""",6120,2025-03-21 22:21:21,2026-07-02 14:40:34,1,,75651,tirupur,,2026-07-02 14:40:34,1,0
14862049,0,ACM061BRN#XS,0.00,AMUL COMFY GYM VEST AST,1,[],,UMDNSMY,,,0,Distributors,6141107925,271699,B5,INV-00000123271,2025-03-22,JGH_1100,balajig,2025-03-21,"""{\""city\"":\""REWARI\"",\""name\"":\""JEET GARMENTS & CLOTH HOUSE\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":333,\""phone_number\"":null}""",6111,2025-03-22 10:25:38,2026-07-03 14:22:40,1,,50341,tirupur,,2026-07-03 14:22:40,1,0
14863889,0,ACM211BCSRT-AST#80,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,FZNJCMU,,,0,Distributors,6141107213,272096,B5,INV-00000123318,2025-03-22,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":586,\""phone_number\"":null}""",6065,2025-03-22 11:11:36,2026-07-04 16:53:41,1,,55800,tirupur,,2026-07-04 16:53:41,1,0
14863890,0,ACM211BCSRT-AST#80,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,MEONLNO,,,0,Distributors,6141107213,272096,B5,INV-00000123318,2025-03-22,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":586,\""phone_number\"":null}""",6065,2025-03-22 11:11:36,2026-07-04 16:53:41,1,,55800,tirupur,,2026-07-04 16:53:41,1,0
14863891,0,ACM211BCSRT-AST#80,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,KSLOYIW,,,0,Distributors,6141107213,272096,B5,INV-00000123318,2025-03-22,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":586,\""phone_number\"":null}""",6065,2025-03-22 11:11:36,2026-07-04 16:53:41,1,,55800,tirupur,,2026-07-04 16:53:41,1,0
14863892,0,ACM211BCSRT-AST#80,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,YTRKGKS,,,0,Distributors,6141107213,272096,B5,INV-00000123318,2025-03-22,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":586,\""phone_number\"":null}""",6065,2025-03-22 11:11:36,2026-07-04 16:53:41,1,,55800,tirupur,,2026-07-04 16:53:41,1,0
14863894,0,ACM211BCSRT-AST#80,0.00,AMUL COMFY PLAIN ASST. CYCLING SHORT,1,[],,FXRAQIL,,,0,Distributors,6141107213,272096,B5,INV-00000123318,2025-03-22,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":586,\""phone_number\"":null}""",6065,2025-03-22 11:11:36,2026-07-04 16:53:41,1,,55800,tirupur,,2026-07-04 16:53:41,1,0
14867341,0,ACM001BRN2PC#75,65.94,AMUL COMFY VEST B RN WHITE TWIN PACK,1,[],,XVMQBRP,,,0,Distributors,6141107170,270079,B10,INV-00000123393,2025-03-22,JGH_1100,kavithar,2025-03-20,"""{\""city\"":\""BHIWANDI\"",\""name\"":\""NARAYAN HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":981,\""phone_number\"":null}""",6051,2025-03-22 14:53:02,2026-07-02 14:47:01,1,,62490,tirupur,,2026-07-02 14:47:01,1,0
14867443,0,ACM001BRN2PC#80,0.00,AMUL COMFY VEST B RN WHITE TWIN PACK,1,[],,GHLQKSG,,,0,Distributors,6141107169,270080,B10,INV-00000123394,2025-03-22,JGH_1100,kavithar,2025-03-20,"""{\""city\"":\""BHIWANDI\"",\""name\"":\""NARAYAN HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":981,\""phone_number\"":null}""",6051,2025-03-22 14:53:12,2026-07-02 17:42:03,1,,46974,tirupur,,2026-07-02 17:42:03,1,0
14868378,0,ASP811BAST#L,129.86,SPORTO 811 ASST.,1,[],,JPNKPTS,,,0,Distributors,6141108104,287151,B5,INV-00000123408,2025-03-22,JGH_1100,kavithar,2025-03-21,"""{\""city\"":\""DAVANGERE\"",\""name\"":\""KANTHI HANDLOOMS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":324,\""phone_number\"":null}""",5885,2025-03-22 14:58:17,2026-07-01 11:47:55,1,,67731,tirupur,,2026-07-01 11:47:55,1,0
14868978,0,ASP031BAST#XXL,100.89,SPORTO 111 ASST.5 PC,1,[],,UJFDITS,,,0,Distributors,6141107627,285956,B5,INV-00000123431,2025-03-22,JGH_1100,kavithar,2025-03-21,"""{\""city\"":\""FARIDABAD\"",\""name\"":\""AGGARWAL HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":89,\""phone_number\"":null}""",6087,2025-03-22 15:01:29,2026-07-03 19:36:48,1,49055,59761,tirupur,2025-05-15 11:26:49,2026-07-03 19:36:48,1,0
14869583,0,ASP031BAST10PC#XS,10.89,SPORTO 111 ASST.10PC,1,[],,OHWKJUY,,,0,Distributors,6141107826,285925,B10,INV-00000123462,2025-03-22,JGH_1100,kavithar,2025-03-21,"""{\""city\"":\""LUDHIANA\"",\""name\"":\""TANEJA HOSIERY FACTORY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":37,\""phone_number\"":null}""",6167,2025-03-22 15:06:14,2026-07-02 14:29:41,1,,53277,tirupur,,2026-07-02 14:29:41,1,0
14875899,0,AMC002BRNSZP#80,55.42,MACHO ELITE VEST WHT. RNS (1/10) ZP,1,[],,SSSNZLL,,,0,Distributors,6141107939,279898,B10,INV-00000123562,2025-03-22,JGH_1100,kavithar,2025-03-21,"""{\""city\"":\""CALICUT\"",\""name\"":\""NEW FASHION SOUK\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":139,\""phone_number\"":null}""",5903,2025-03-22 15:46:27,2026-07-01 10:52:48,1,,77803,tirupur,,2026-07-01 10:52:48,1,0
14877980,0,ASP031BAST#L,80.00,ASP031BAST#L,1,[],,IZRMGLX,,,0,Distributor,L,285941,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""DELHI\"",\""name\"":\""AHUJA AGENCIES\"",\""state\"":40,\""country\"":\""India\"",\""pincode\"":null,\""email_id\"":\""Agencies.ahuja@gmail.com\"",\""last_name\"":\""\"",\""pan_number\"":\""\"",\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6301,\""phone_number\"":9811268331}""",6301,2025-03-22 16:12:49,2026-07-02 18:04:08,0,,60091,tirupur,,2026-07-02 18:04:08,1,0
14877983,0,ASP031BAST#L,80.00,ASP031BAST#L,1,[],,WSWAQTY,,,0,Distributor,L,285941,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""DELHI\"",\""name\"":\""AHUJA AGENCIES\"",\""state\"":40,\""country\"":\""India\"",\""pincode\"":null,\""email_id\"":\""Agencies.ahuja@gmail.com\"",\""last_name\"":\""\"",\""pan_number\"":\""\"",\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6301,\""phone_number\"":9811268331}""",6301,2025-03-22 16:12:51,2026-07-02 18:04:22,0,,60091,tirupur,,2026-07-02 18:04:22,1,0
14878021,0,ASP031BAST#L,80.00,ASP031BAST#L,1,[],,YEVKJES,,,0,Distributor,L,285941,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""DELHI\"",\""name\"":\""AHUJA AGENCIES\"",\""state\"":40,\""country\"":\""India\"",\""pincode\"":null,\""email_id\"":\""Agencies.ahuja@gmail.com\"",\""last_name\"":\""\"",\""pan_number\"":\""\"",\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6301,\""phone_number\"":9811268331}""",6301,2025-03-22 16:13:38,2026-07-02 18:04:36,0,,60091,tirupur,,2026-07-02 18:04:36,1,0
14878053,0,ASP031BAST#L,80.00,ASP031BAST#L,1,[],,LJDHLNO,,,0,Distributor,L,285941,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""DELHI\"",\""name\"":\""AHUJA AGENCIES\"",\""state\"":40,\""country\"":\""India\"",\""pincode\"":null,\""email_id\"":\""Agencies.ahuja@gmail.com\"",\""last_name\"":\""\"",\""pan_number\"":\""\"",\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6301,\""phone_number\"":9811268331}""",6301,2025-03-22 16:14:35,2026-07-02 18:05:41,0,,60091,tirupur,,2026-07-02 18:05:41,1,0
14878148,0,ASP031BAST#L,80.00,ASP031BAST#L,1,[],,ERNDGAB,,,0,Distributor,L,285941,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""DELHI\"",\""name\"":\""AHUJA AGENCIES\"",\""state\"":40,\""country\"":\""India\"",\""pincode\"":null,\""email_id\"":\""Agencies.ahuja@gmail.com\"",\""last_name\"":\""\"",\""pan_number\"":\""\"",\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6301,\""phone_number\"":9811268331}""",6301,2025-03-22 16:18:26,2026-07-02 19:14:16,0,,64288,tirupur,,2026-07-02 19:14:16,1,0
14879663,0,ACM033BBRIF1AST#85,10.39,AMUL COMFY COLOUR B O.E BRIEF (1 PC),1,[],,RRCNRDU,,,0,Distributors,6141108117,271358,B10,INV-00000123710,2025-03-22,JGH_1100,mithesh,2025-03-21,"""{\""city\"":\""SHIMOGA\"",\""name\"":\""SHREE GOKUL HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":228,\""phone_number\"":null}""",5874,2025-03-22 17:32:25,2026-07-01 20:22:26,1,,69414,tirupur,,2026-07-01 20:22:26,1,0
14879697,0,ACM033BBRIF1AST#90,103.97,AMUL COMFY COLOUR B O.E BRIEF (1 PC),1,[],,FVLWVGG,,,0,Distributors,6141108117,271359,B10,INV-00000123710,2025-03-22,JGH_1100,mithesh,2025-03-21,"""{\""city\"":\""SHIMOGA\"",\""name\"":\""SHREE GOKUL HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":228,\""phone_number\"":null}""",5874,2025-03-22 17:32:26,2026-07-01 20:22:05,1,,69414,tirupur,,2026-07-01 20:22:05,1,0
14883931,0,APR002BPNTS0AST#90,71.83,AMUL PRIYA PRINT PANTY,1,[],,AFJYSSJ,,,0,Distributors,6141106014,284574,B10,INV-00000123852,2025-03-22,JGH_1100,madesh,2025-03-20,"""{\""city\"":\""CALICUT\"",\""name\"":\""COTTAN SOUK\"",\""state\"":\""Kerala\"",\""country\"":\""India\"",\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":5,\""phone_number\"":null}""",5904,2025-03-22 17:50:38,2026-07-02 12:06:25,1,,72919,tirupur,,2026-07-02 12:06:25,1,0
